card_id,customer_id,card_number,card_type,credit_limit,card_status,issue_date
1912,951,2230391002817410,Visa,2500,Active,2014-07-29
1913,952,4974180400415828,Visa,1000,Active,2024-06-15
1914,952,4252339948017198,Mastercard,20000,Active,2025-06-21
1915,953,4018358776868287,Visa,500,Active,2023-09-02
1916,953,4907610269822997,Visa,2500,Active,2011-02-01
1917,954,4048976594400555,Mastercard,500,Active,2012-12-04
1918,954,2242554909143877,Mastercard,1000,Active,2011-12-07
1919,955,5375950358573683,Visa,1000,Active,2019-02-28
1920,955,5242537726657164,Visa,500,Active,2017-02-24
1921,955,2285070122674141,Visa,500,Active,2023-11-02
1922,956,2397990669700816,Mastercard,500,Active,1999-07-03
1923,956,2704479102311967,Visa,10000,Active,2024-08-06
1924,957,4859475571953023,Mastercard,500,Active,2023-09-28
1925,957,2246646256534637,Mastercard,1000,Active,2024-08-16
1926,957,4019549575587875,Visa,1000,Active,2025-02-24
1927,958,2225377600950536,Mastercard,500,Active,2024-07-03
1928,958,2269480557966476,Mastercard,1000,Active,2021-12-11
1929,958,4713526948072990,Mastercard,1000,Active,2021-08-28
1930,959,2226606967920529,Visa,2500,Active,2017-04-03
1931,960,5553525844168712,Visa,1000,Active,2012-11-24
1932,960,4875999412181122,Mastercard,500,Active,2019-11-21
1933,960,2241116872212831,Mastercard,2500,Stolen,2007-02-28
1934,961,4092398296706061,Visa,500,Active,2024-10-20
1935,961,2279077459838106,Visa,500,Active,2024-07-04
1936,962,4515128772090402,Visa,500,Active,2024-01-11
1937,962,4654807321071135,Visa,500,Active,2016-05-25
1938,962,4418198470781816,Mastercard,5000,Active,2021-10-02
1939,963,4938683067278293,Visa,500,Active,1999-03-05
1940,963,4802172365858744,Mastercard,5000,Active,2019-03-17
1941,964,2274176702516322,Mastercard,10000,Active,2009-05-06
1942,964,2455933892520469,Visa,500,Active,2018-05-28
1943,965,4388325983725008,Visa,2500,Active,2007-03-02
1944,965,5325028375069646,Mastercard,1000,Active,2012-11-19
1945,965,5505333933187696,Mastercard,1000,Active,2014-02-18
1946,966,4872127794080380,Visa,5000,Active,2022-02-03
1947,966,4018715289660362,Mastercard,1000,Active,2020-04-30
1948,967,5345697579771607,Visa,2500,Active,2008-12-09
1949,968,2275413548566271,Mastercard,500,Active,2021-05-13
1950,968,2230580785399352,Visa,1000,Active,2022-06-19
1951,969,2233099602843705,Visa,500,Active,2014-06-22
1952,969,4121669307520369,Visa,10000,Active,2016-11-22
1953,970,2266617047143595,Mastercard,2500,Active,2012-05-18
1954,970,5180156206683667,Mastercard,1000,Active,2013-11-14
1955,971,4468810164062654,Visa,10000,Active,2023-11-23
1956,971,2324286020101309,Mastercard,500,Active,2024-12-24
1957,971,2291877049440378,Mastercard,20000,Active,2023-04-17
1958,972,4773512404286115,Visa,2500,Active,2024-03-17
1959,972,4685415240510473,Mastercard,500,Active,2021-07-26
1960,973,2262029359522503,Mastercard,2500,Active,2001-10-21
1961,973,2720460164178882,Mastercard,1000,Active,2011-06-26
1962,974,4406300998203323,Visa,20000,Active,2013-04-29
1963,974,2538839715289912,Mastercard,1000,Active,2015-04-13
1964,975,4504637942443088,Visa,10000,Active,2018-03-05
1965,975,4786881002381205,Mastercard,500,Active,2011-03-07
1966,976,4879896591352977,Visa,2500,Active,2021-12-02
1967,977,4200102539604342,Visa,1000,Active,2025-09-24
1968,978,4197863104082751,Visa,500,Active,1991-12-15
1969,978,2720718648613596,Mastercard,500,Active,2004-12-17
1970,978,4565531210853423,Mastercard,10000,Active,2007-01-15
1971,979,2491047034971971,Mastercard,20000,Active,2024-10-13
1972,980,4394689121322529,Mastercard,1000,Active,2018-07-30
1973,981,2294212888391697,Visa,500,Active,2024-07-17
1974,982,2268461116905537,Visa,500,Active,2024-12-07
1975,983,2719253050637233,Mastercard,2500,Active,2024-04-30
1976,983,2266570226466966,Visa,10000,Active,2021-07-29
1977,984,2294676171591058,Visa,500,Active,2008-12-29
1978,984,5238252919033910,Mastercard,500,Active,2007-08-29
1979,984,4321474347197122,Visa,500,Active,2001-08-26
1980,985,4713171280808915,Visa,2500,Active,2023-11-08
1981,985,4676961535955023,Mastercard,10000,Active,2009-06-23
1982,986,4432199876518234,Mastercard,500,Stolen,2010-12-18
1983,987,5467783470635000,Visa,500,Active,2025-06-15
1984,987,4819515884237033,Mastercard,500,Active,2004-03-05
1985,987,4044985187339801,Mastercard,5000,Active,1999-03-23
1986,988,4627171196446169,Mastercard,500,Active,2025-04-08
1987,988,2265447939029004,Mastercard,500,Active,2020-10-23
1988,988,4268463848450689,Mastercard,10000,Active,2023-11-30
1989,989,5313382585941241,Mastercard,10000,Active,2025-06-26
1990,989,4228664959167348,Mastercard,1000,Active,2025-08-06
1991,990,4478108722065014,Mastercard,500,Active,2024-02-07
1992,990,2720288499488084,Mastercard,500,Active,2025-07-01
1993,991,4218672903636831,Mastercard,5000,Active,2013-05-05
1994,991,2254214340549241,Visa,500,Active,2024-04-30
1995,991,4005166613223201,Visa,500,Active,2018-02-05
1996,992,4078706890134274,Mastercard,10000,Active,2012-02-18
1997,992,2442072402375241,Visa,500,Active,2007-08-05
1998,993,2297553764140576,Visa,500,Active,2009-10-17
1999,993,4747562102573838,Mastercard,10000,Active,2006-02-09
2000,993,4579902302346994,Mastercard,5000,Active,1999-07-07
2001,994,5533299757840437,Visa,500,Active,2009-06-23
2002,994,2316339858693473,Mastercard,10000,Active,2012-07-01
2003,994,4433454913970941,Visa,10000,Active,2010-08-18
2004,995,2265418608298154,Mastercard,1000,Active,2003-03-31
2005,996,4971454983605433,Mastercard,500,Active,2024-05-22
2006,996,2221721165800855,Visa,1000,Active,2024-02-29
2007,996,5528950938992631,Visa,500,Active,2025-03-13
2008,997,4171831244504539,Visa,500,Active,1996-10-19
2009,997,5160771223777070,Visa,2500,Active,1995-11-11
2010,998,2343795476991820,Mastercard,500,Active,2020-01-24
2011,998,5411359490455328,Visa,2500,Active,2019-11-09
2012,999,4347814023163684,Mastercard,1000,Active,2025-09-27
2013,999,2288040886319883,Mastercard,10000,Active,2025-09-16
2014,1000,4923381691334460,Mastercard,1000,Active,2018-07-05
2015,1000,4961831770788138,Visa,2500,Active,2019-09-18
2016,1000,4892791850650166,Mastercard,1000,Active,2018-10-25
2017,1001,5250282683599880,Mastercard,10000,Active,2021-10-10
2018,1001,4668041707126404,Visa,20000,Active,2023-03-21
2019,1001,4859895221197988,Mastercard,1000,Active,2025-07-06
2020,1002,4493299571444888,Visa,1000,Active,2002-08-06
2021,1002,4171188008105924,Mastercard,20000,Active,2011-06-15
2022,1002,2222040756526301,Mastercard,5000,Active,2010-01-14
2023,1003,2554614644133831,Visa,20000,Active,2018-02-19
2024,1003,4627917351474820,Mastercard,5000,Active,2018-05-19
2025,1004,2711818386874136,Visa,5000,Active,2013-01-27
2026,1005,2280383459506769,Visa,500,Active,2018-08-01
2027,1005,4166040008886564,Visa,500,Active,2022-10-04
2028,1005,5350399205144638,Mastercard,2500,Active,2014-06-22
2029,1006,2273687756707592,Mastercard,1000,Active,2025-08-21
2030,1007,5215736708629687,Mastercard,5000,Active,2025-04-24
2031,1008,4775770818179080,Visa,500,Active,2024-05-12
2032,1008,2703997292880013,Visa,1000,Active,2023-07-03
2033,1008,2273118030019372,Mastercard,1000,Active,2024-07-30
2034,1009,5480680662956629,Mastercard,500,Active,2025-06-21
2035,1010,2253323089317768,Visa,500,Active,2019-07-17
2036,1010,2460266087847915,Mastercard,500,Active,2024-07-27
2037,1010,4510065604087559,Mastercard,1000,Active,2024-09-12
2038,1011,2260431183284544,Mastercard,1000,Active,2004-01-21
2039,1012,4056677264364829,Mastercard,1000,Active,2023-12-27
2040,1012,4513527823623834,Mastercard,1000,Active,2004-09-09
2041,1013,2273106526016879,Mastercard,1000,Active,2024-08-20
2042,1013,2244829279886042,Mastercard,1000,Active,2024-06-22
2043,1014,2252924446308373,Visa,500,Active,2022-08-27
2044,1014,2249619648017741,Visa,5000,Active,2025-06-05
2045,1015,2360558980736893,Mastercard,500,Active,1998-08-27
2046,1015,2221562780856348,Mastercard,2500,Active,1997-07-08
2047,1016,2244926496426758,Visa,5000,Active,2014-05-08
2048,1017,4199000325336744,Mastercard,500,Active,2022-02-14
2049,1017,4226563761332508,Visa,500,Active,2017-09-19
2050,1017,4538805398771886,Visa,1000,Active,2021-02-27
2051,1018,4971995704646338,Mastercard,500,Active,2019-01-21
2052,1019,2225764158657169,Mastercard,2500,Active,2025-08-31
2053,1019,4136405760584144,Mastercard,5000,Active,2025-01-14
2054,1019,4373960222705598,Mastercard,500,Active,2024-12-19
2055,1020,2245589080667796,Mastercard,2500,Active,2021-09-24
2056,1020,2720624662860875,Mastercard,2500,Active,1993-09-29
2057,1021,4796135368422915,Visa,500,Active,2024-08-15
2058,1021,2251824041456950,Mastercard,2500,Active,2024-09-28
2059,1021,5316574183163536,Visa,5000,Active,2025-03-22
2060,1022,4654977287032700,Mastercard,500,Active,2010-12-06
2061,1022,4447084527609116,Mastercard,1000,Active,2013-11-18
2062,1022,2483047857410883,Mastercard,1000,Active,2016-12-27
2063,1023,2284798064337274,Mastercard,20000,Active,2025-07-21
2064,1024,4825384228485606,Visa,500,Active,2023-12-19
2065,1025,4925554993742139,Mastercard,5000,Active,2019-06-18
2066,1025,4517146928314110,Visa,500,Active,2017-03-23
2067,1025,4479736704871063,Visa,5000,Active,2023-01-23
2068,1026,2228460574918890,Mastercard,500,Active,2022-12-26
2069,1026,2717341090247055,Mastercard,500,Active,2023-02-09
2070,1026,2252417757248387,Mastercard,5000,Active,2015-03-08
2071,1027,2720163032081391,Mastercard,1000,Active,2016-10-20
2072,1028,4755505551468165,Mastercard,500,Active,2021-03-10
2073,1028,5204637966918650,Visa,20000,Active,2005-01-31
2074,1029,5187037984104725,Visa,2500,Stolen,2025-07-17
2075,1030,2720150136859756,Mastercard,10000,Active,2006-07-01
2076,1030,4273583345104803,Mastercard,500,Active,1995-05-28
2077,1031,4182287825059830,Visa,500,Active,2021-06-21
2078,1031,4102637201483136,Mastercard,1000,Active,2024-08-13
2079,1031,4635589010091806,Mastercard,2500,Active,2025-06-11
2080,1032,4809903577361967,Mastercard,2500,Active,1998-10-19
2081,1033,4695536654660914,Visa,2500,Active,2003-12-11
2082,1033,4768903742168148,Visa,1000,Active,2004-02-13
2083,1033,4075775454624296,Visa,1000,Active,2009-09-14
2084,1034,4333199162202220,Visa,20000,Active,2015-10-04
2085,1034,4816317921011585,Visa,2500,Active,2011-02-18
2086,1035,4647689706743185,Visa,1000,Active,2003-01-01
2087,1036,4901048012296860,Visa,500,Active,2020-10-08
2088,1036,2221052255039885,Mastercard,500,Active,2019-02-18
2089,1036,4055370433491357,Mastercard,20000,Active,2019-08-15
2090,1037,2297827932683216,Visa,500,Active,2024-11-01
2091,1037,2431325825943273,Mastercard,500,Active,2024-04-02
2092,1037,2250475248107796,Mastercard,500,Active,2023-02-22
2093,1038,4102875798528075,Visa,2500,Active,2025-06-25
2094,1038,4388606313804732,Mastercard,1000,Active,2012-03-31
2095,1038,2455982118362453,Visa,500,Active,2006-04-01
2096,1039,4043574030139971,Mastercard,500,Active,2022-12-05
2097,1040,4239916239427158,Mastercard,10000,Active,2021-08-26
2098,1040,4928151169847458,Visa,500,Active,2024-10-21
2099,1041,4508244466347823,Mastercard,5000,Active,2024-10-07
2100,1041,4278018172612110,Visa,500,Active,2021-08-11
2101,1041,4357641958820724,Visa,1000,Active,2022-04-23
2102,1042,5127318860452732,Visa,500,Active,2023-03-21
2103,1043,5463782667589446,Mastercard,500,Active,2023-09-07
2104,1044,4950642364304452,Visa,1000,Active,2013-05-17
2105,1045,4597017572005721,Mastercard,2500,Active,2019-05-03
2106,1045,4003063285111883,Visa,2500,Active,2023-08-17
2107,1045,4996415428508632,Mastercard,10000,Active,2023-06-20
2108,1046,2716735125109548,Visa,1000,Active,2025-05-23
2109,1046,5422526776313077,Visa,20000,Active,2025-07-26
2110,1046,4542007307218083,Mastercard,500,Active,2025-08-20
2111,1047,4482988059163191,Visa,10000,Active,2002-01-08
2112,1047,2252451396985521,Mastercard,500,Active,2012-01-07
2113,1047,4207797318820838,Visa,1000,Active,2015-11-24
2114,1048,2235616689697874,Visa,1000,Active,2024-09-03
2115,1049,2235499509211188,Mastercard,2500,Active,2012-03-28
2116,1049,4003539522157763,Visa,500,Active,2017-11-19
2117,1050,2240967345562405,Visa,500,Active,2023-05-17
2118,1051,4365466497240030,Visa,1000,Active,1981-10-15
2119,1052,2262763344352572,Mastercard,10000,Active,2023-07-07
2120,1053,4447940756771168,Mastercard,1000,Active,2012-06-28
2121,1054,4990656736048086,Mastercard,1000,Active,2023-12-24
2122,1055,2614838629939775,Visa,500,Stolen,2025-02-08
2123,1055,2233754065100726,Mastercard,500,Active,2023-01-19
2124,1056,5421338545637328,Visa,1000,Active,2025-02-04
2125,1057,2235280364536228,Mastercard,500,Active,2025-09-03
2126,1058,4237024753523569,Mastercard,10000,Active,2025-09-02
2127,1058,4438495735168003,Visa,500,Active,2025-09-09
2128,1059,2234773259466247,Visa,1000,Active,2007-01-01
2129,1059,4748317103285497,Visa,20000,Active,2009-11-27
2130,1059,4655130199903456,Visa,500,Active,1991-09-27
2131,1060,4269462030703169,Visa,5000,Active,2014-04-05
2132,1060,2255660982038373,Visa,500,Active,2020-02-12
2133,1060,2279757500372961,Mastercard,2500,Active,2020-05-15
2134,1061,2720810091996394,Visa,500,Active,2005-01-13
2135,1061,2433259557074486,Visa,5000,Active,1989-04-26
2136,1061,2457836422492158,Mastercard,500,Active,1996-08-17
2137,1062,4901890604748299,Visa,1000,Active,2004-09-16
2138,1062,2712518947345019,Mastercard,5000,Active,1981-06-21
2139,1063,4334043495557760,Visa,2500,Active,2023-06-11
2140,1063,2242141122816172,Visa,5000,Active,2011-05-14
2141,1064,5463988002101272,Visa,500,Active,2019-03-25
2142,1064,2277114745864224,Mastercard,500,Active,2010-02-11
2143,1064,2285039566953485,Mastercard,5000,Active,2018-05-26
2144,1065,2230357861429852,Mastercard,20000,Active,2025-07-26
2145,1066,2708964921083562,Mastercard,20000,Active,2024-08-09
2146,1066,2337988800807311,Mastercard,500,Active,2025-01-24
2147,1067,4943317926418195,Mastercard,1000,Active,2025-06-06
2148,1067,2403838493105003,Visa,2500,Active,2024-02-04
2149,1068,4857111656959799,Mastercard,20000,Active,1998-06-06
2150,1068,5435442122578493,Visa,500,Active,2003-05-07
2151,1068,5116758663395559,Mastercard,500,Active,2025-06-16
2152,1069,2560481796955110,Visa,500,Active,2018-02-02
2153,1069,4628394945229608,Visa,2500,Active,2014-08-16
2154,1070,2392288220223690,Mastercard,500,Active,2024-05-30
2155,1070,5442314390419273,Mastercard,5000,Active,2020-05-09
2156,1070,4424963198650987,Visa,10000,Active,2023-05-24
2157,1071,2253356081518256,Mastercard,1000,Active,2023-09-27
2158,1071,2249160338866352,Visa,5000,Active,2025-09-14
2159,1072,4287981523346127,Visa,10000,Stolen,2024-11-14
2160,1072,4619014221707934,Visa,500,Active,2025-03-10
2161,1072,2396091949206236,Visa,500,Active,2025-03-09
2162,1073,2720285212436960,Mastercard,2500,Active,2015-05-10
2163,1073,2574620373707352,Mastercard,500,Active,2018-03-22
2164,1074,2235446762982724,Mastercard,20000,Active,2024-12-11
2165,1074,5361855704352490,Visa,500,Active,2023-04-02
2166,1074,5217717134027744,Mastercard,10000,Active,2025-01-27
2167,1075,2710344990196015,Mastercard,1000,Active,2021-01-28
2168,1075,4322303125366261,Visa,10000,Active,2020-11-28
2169,1076,4482221879901495,Mastercard,20000,Active,2018-07-03
2170,1077,4038138372447199,Mastercard,500,Active,2014-11-28
2171,1078,5582965764662747,Mastercard,2500,Active,2025-04-14
2172,1078,4697179012639672,Visa,1000,Active,2025-01-08
2173,1078,4504197168898424,Visa,10000,Active,2025-09-06
2174,1079,2273829211695471,Mastercard,5000,Active,2025-09-28
2175,1079,4521161419436615,Mastercard,1000,Active,1996-08-29
2176,1079,2292200017355743,Mastercard,500,Active,2015-07-25
2177,1080,4471092883982547,Visa,2500,Active,2006-01-09
2178,1080,2704734783171118,Visa,500,Active,2019-10-08
2179,1081,4034715698170417,Visa,1000,Active,2025-09-25
2180,1081,4619060541634811,Mastercard,500,Active,2024-08-17
2181,1081,4499464064153131,Visa,5000,Active,2025-03-08
2182,1082,4207463569307690,Visa,1000,Active,2018-04-07
2183,1082,4640746286331034,Visa,1000,Active,2016-11-15
2184,1082,2281163180109821,Visa,500,Active,2019-07-10
2185,1083,2232116387552284,Visa,1000,Active,2019-01-30
2186,1083,4370453502427730,Mastercard,1000,Active,1986-04-22
2187,1084,2232448871554686,Mastercard,2500,Active,2018-08-15
2188,1084,4714109400542559,Mastercard,5000,Active,2013-04-24
2189,1084,2718830497505007,Visa,1000,Active,2007-05-23
2190,1085,4880786068393629,Visa,5000,Active,2022-01-10
2191,1085,4212378397744935,Visa,500,Active,2022-07-12
2192,1085,5375875191656843,Mastercard,10000,Active,2023-01-08
2193,1086,4860426305185686,Visa,1000,Active,2025-04-11
2194,1086,2341210588220359,Mastercard,20000,Active,2025-03-06
2195,1087,5514309190406093,Visa,500,Active,2024-12-19
2196,1088,4665796751400392,Mastercard,500,Active,2022-11-19
2197,1088,4506254865461630,Mastercard,2500,Active,2022-07-14
2198,1088,2253329949879731,Mastercard,1000,Active,2024-05-06
2199,1089,4841599688144738,Mastercard,500,Active,2010-11-03
2200,1089,4528974003680239,Mastercard,500,Active,2024-01-01
2201,1089,4456165781777976,Visa,500,Active,2003-03-08
2202,1090,5115402399880953,Visa,1000,Stolen,1993-06-15
2203,1090,4981981509721409,Visa,10000,Active,1985-01-14
2204,1090,5198827395314500,Mastercard,500,Active,1988-11-03
2205,1091,4671899551298883,Visa,500,Active,2025-07-31
2206,1092,2252420727380819,Mastercard,500,Active,2011-10-16
2207,1092,4330279355381131,Mastercard,5000,Active,1984-08-07
2208,1092,4079830334333539,Mastercard,1000,Active,2022-04-04
2209,1093,4441526864717767,Visa,2500,Active,2022-10-03
2210,1093,2250933130244127,Mastercard,5000,Active,2021-02-27
2211,1094,4041987368510252,Visa,1000,Active,2025-05-07
2212,1094,2276566623764191,Visa,500,Active,2024-10-01
2213,1095,2289777394158530,Mastercard,500,Active,2025-09-24
2214,1095,4713439510621303,Visa,500,Active,2025-04-03
2215,1096,4233560317662199,Visa,20000,Active,2025-07-22
2216,1097,2715462907240539,Mastercard,2500,Active,2024-07-02
2217,1098,4476554704214611,Mastercard,10000,Active,2010-09-10
2218,1098,2441535098156647,Mastercard,2500,Active,2007-10-19
2219,1098,2244824630437643,Mastercard,500,Active,2005-11-29
2220,1099,2293786648175418,Visa,1000,Active,2013-05-06
2221,1099,4427983743056594,Mastercard,20000,Active,2020-11-14
2222,1100,2262747796978034,Visa,1000,Stolen,2023-10-07
2223,1100,4999993645655458,Visa,10000,Active,2002-09-28
2224,1101,2703982488580791,Visa,20000,Active,2022-12-29
2225,1101,2237941243444110,Visa,1000,Active,2024-03-03
2226,1102,4948196250780890,Mastercard,500,Active,2025-09-22
2227,1103,5260294363505796,Mastercard,10000,Active,2010-08-12
2228,1104,5342595753325120,Visa,500,Active,1995-07-08
2229,1104,4423998807688540,Visa,1000,Active,2006-03-09
2230,1104,4823372451871354,Visa,1000,Active,1988-09-20
2231,1105,2260998845654694,Mastercard,2500,Active,2025-02-23
2232,1105,4179149612960791,Mastercard,500,Stolen,2025-05-12
2233,1106,4099371700673493,Mastercard,1000,Active,2024-01-06
2234,1106,4053801678457689,Visa,2500,Active,2022-08-01
2235,1107,2700711414885559,Mastercard,500,Active,2017-08-07
2236,1107,2359566878062804,Mastercard,1000,Active,2015-01-24
2237,1107,4069491952121029,Visa,500,Active,2016-12-05
2238,1108,2566260815445269,Mastercard,500,Active,2016-06-26
2239,1108,2545202489716746,Mastercard,500,Active,2016-03-29
2240,1108,5201566157041902,Visa,500,Active,2017-03-24
2241,1109,4673554562653620,Mastercard,500,Active,2016-12-23
2242,1109,4998858692932376,Visa,10000,Active,2020-10-19
2243,1109,4807004617898738,Visa,5000,Active,2016-07-16
2244,1110,2346526621960270,Visa,1000,Active,2022-10-24
2245,1110,5543828144971279,Mastercard,500,Active,2013-09-12
2246,1110,4926244107359058,Visa,2500,Active,2023-02-05
2247,1111,5210692733297328,Visa,2500,Active,2024-05-17
2248,1111,2353454888041421,Mastercard,500,Active,2024-05-09
2249,1111,4675535852482752,Mastercard,2500,Active,2023-07-15
2250,1112,4468262861450768,Visa,500,Active,2011-02-02
2251,1112,4506820632827731,Mastercard,500,Active,2023-11-05
2252,1113,2306075262636904,Mastercard,2500,Active,2010-11-20
2253,1113,5279147826858559,Mastercard,10000,Active,2008-05-15
2254,1113,4685974311689582,Mastercard,500,Active,2022-10-01
2255,1114,4920371301180638,Visa,5000,Active,2022-08-28
2256,1115,2508246229429453,Visa,1000,Active,2023-09-13
2257,1116,2247805978657063,Mastercard,5000,Active,2025-06-24
2258,1116,4441272209915911,Visa,1000,Active,2025-08-10
2259,1117,4340134164325472,Visa,2500,Active,2011-12-06
2260,1118,2259306311629740,Mastercard,500,Active,2025-08-31
2261,1118,2700778654148972,Mastercard,20000,Active,2025-03-28
2262,1119,4848400940621337,Visa,500,Active,2022-08-11
2263,1119,2720004608606262,Mastercard,1000,Active,2008-04-11
2264,1120,4022067584749191,Mastercard,500,Active,2008-05-06
2265,1121,4125180091768129,Mastercard,2500,Active,2024-02-28
2266,1121,5137121479454000,Visa,500,Active,2019-10-05
2267,1122,5553218763662838,Mastercard,2500,Active,2016-04-16
2268,1123,2227356433205381,Mastercard,5000,Active,2010-10-11
2269,1123,4970673134462276,Mastercard,500,Active,2019-05-14
2270,1124,4171252417778695,Visa,10000,Active,2022-04-22
2271,1125,2290016706076743,Mastercard,500,Active,2025-07-23
2272,1125,4351956806236147,Visa,5000,Active,2025-05-05
2273,1126,4784429254083053,Visa,1000,Active,2012-03-10
2274,1126,2292591694748899,Mastercard,2500,Active,2021-04-23
2275,1126,4446886033492006,Visa,5000,Active,2007-12-25
2276,1127,2227737205145824,Visa,10000,Stolen,2022-01-24
2277,1127,4421103200162308,Mastercard,1000,Active,2018-04-05
2278,1127,4681796119220920,Visa,500,Active,2018-01-06
2279,1128,2270626032716145,Mastercard,5000,Active,2024-05-20
2280,1129,4832292197389785,Mastercard,2500,Active,2018-09-16
2281,1130,4025933544651982,Mastercard,5000,Active,2016-12-04
2282,1130,2261882710091415,Mastercard,500,Active,2016-11-02
2283,1131,4480865911441654,Visa,500,Active,2015-12-06
2284,1132,4541008588664186,Visa,1000,Active,2025-09-16
2285,1132,4584275516480310,Visa,5000,Active,2025-09-19
2286,1133,4275932477173110,Mastercard,1000,Active,2023-12-29
2287,1133,4953377484732459,Mastercard,500,Active,2016-07-07
2288,1134,4781866184077361,Visa,1000,Active,2020-10-17
2289,1134,2548438633506776,Mastercard,500,Active,2014-10-23
2290,1134,2368815740372167,Mastercard,1000,Active,2010-03-02
2291,1135,4671495710597172,Mastercard,500,Active,2022-03-16
2292,1135,4019779728338062,Mastercard,500,Active,2021-02-26
2293,1136,4413998166971554,Mastercard,10000,Active,2022-03-27
2294,1137,4529898312760052,Mastercard,1000,Active,2022-09-30
2295,1138,2309551042030789,Visa,500,Active,2023-01-29
2296,1139,4215609630078427,Mastercard,2500,Active,2024-05-28
2297,1139,2657875361079681,Visa,500,Active,2024-05-16
2298,1140,4240291242810254,Mastercard,2500,Active,2019-05-04
2299,1140,2668312654049954,Visa,5000,Active,2007-02-16
2300,1140,2711283906636707,Mastercard,5000,Active,2000-02-08
2301,1141,5598260153186140,Visa,500,Active,2017-05-04
2302,1141,4852320038471218,Visa,500,Active,1996-02-17
2303,1141,2456350184253924,Visa,500,Active,1996-06-04
2304,1142,2281090436410739,Mastercard,2500,Active,2022-07-28
2305,1142,5514367107613276,Visa,1000,Active,2018-02-19
2306,1143,4367889790385475,Mastercard,500,Active,2025-09-27
2307,1143,2246254803299208,Visa,1000,Active,2025-09-28
2308,1144,2406835482754343,Visa,1000,Active,2023-04-28
2309,1144,2532684577502051,Visa,1000,Active,2022-05-15
2310,1144,4499671107547711,Mastercard,2500,Active,2023-10-31
2311,1145,4844334691581875,Visa,1000,Active,2020-11-18
2312,1146,2705668693944066,Mastercard,10000,Active,2022-01-10
2313,1147,2277066514726192,Mastercard,500,Active,2016-07-31
2314,1148,2259866456181666,Visa,2500,Stolen,2020-10-29
2315,1148,4112940077249252,Visa,5000,Active,2025-05-23
2316,1149,4056206802994341,Mastercard,500,Active,2024-03-29
2317,1149,2263954088197831,Mastercard,1000,Active,2023-12-16
2318,1149,4746182982191493,Mastercard,1000,Active,2021-10-04
2319,1150,4376943720516565,Mastercard,500,Active,2019-12-03
2320,1150,2693867393511597,Mastercard,500,Active,2022-11-09
2321,1151,4885576065326176,Mastercard,2500,Active,2014-01-15
2322,1151,2661234668383293,Visa,2500,Active,2023-06-12
2323,1151,2704621636645838,Mastercard,20000,Active,2025-04-05
2324,1152,4673672563249840,Mastercard,1000,Active,2021-09-12
2325,1152,2265489825834709,Visa,1000,Active,2024-08-28
2326,1152,4524050940436979,Mastercard,500,Active,2020-12-19
2327,1153,2700893353600833,Visa,5000,Active,2019-03-03
2328,1154,5310817332462705,Mastercard,1000,Active,2024-10-20
2329,1154,4228210434975960,Visa,1000,Stolen,2024-12-04
2330,1155,2224331622191331,Visa,1000,Active,1989-03-12
2331,1155,2299462710238765,Mastercard,5000,Active,1993-10-04
2332,1156,4223401826981030,Visa,10000,Active,2023-07-07
2333,1157,4401432097115473,Mastercard,5000,Active,1987-02-15
2334,1157,4859721832779420,Mastercard,2500,Active,1997-07-11
2335,1158,4460477110957078,Visa,1000,Active,2013-04-08
2336,1159,4821703453989285,Mastercard,1000,Active,2023-07-04
2337,1159,2275288040701380,Mastercard,1000,Active,2025-03-01
2338,1160,4018248364148442,Mastercard,1000,Active,2016-04-07
2339,1160,4735929202444380,Mastercard,1000,Active,2019-12-14
2340,1161,4991896766549368,Mastercard,1000,Active,2021-09-19
2341,1162,4249139310444475,Mastercard,1000,Active,2025-05-26
2342,1162,4578956632135536,Visa,500,Active,2025-04-27
2343,1163,2294841011461546,Visa,500,Active,2025-06-21
2344,1163,2604741442304726,Visa,5000,Active,2025-01-16
2345,1163,4931960051914894,Mastercard,5000,Active,2025-09-24
2346,1164,2720920415253925,Mastercard,20000,Active,2022-05-15
2347,1164,4172737892835811,Mastercard,5000,Active,2025-06-27
2348,1165,2274546155230979,Mastercard,500,Active,2015-07-27
2349,1166,4218649943446603,Visa,500,Active,1984-05-12
2350,1166,4195092179359793,Visa,5000,Active,1985-12-05
2351,1166,4449588337053065,Mastercard,2500,Active,1990-06-07
2352,1167,2377560575431121,Mastercard,2500,Active,2021-04-27
2353,1167,4709007898826517,Mastercard,5000,Active,2006-05-22
2354,1168,4627511257738873,Mastercard,20000,Active,2023-05-06
2355,1168,4498544734109786,Visa,500,Active,2018-02-28
2356,1168,4213534655894106,Mastercard,500,Active,2011-01-16
2357,1169,4559593293807120,Mastercard,500,Active,2019-09-17
2358,1170,2246336455515781,Mastercard,500,Active,2022-04-27
2359,1170,4146954364695143,Mastercard,10000,Active,2021-07-18
2360,1170,2707491867308507,Visa,1000,Active,2022-06-30
2361,1171,4301401124190339,Mastercard,2500,Active,2015-10-17
2362,1171,4424490251722354,Visa,500,Active,1993-09-16
2363,1172,2515381925369173,Visa,5000,Active,2025-09-12
2364,1172,4204622089481946,Visa,10000,Active,2025-09-17
2365,1172,2720380202153194,Visa,20000,Active,2025-09-21
2366,1173,2720228827013303,Visa,500,Active,2023-06-27
2367,1173,4794767713528798,Mastercard,500,Active,2022-06-04
2368,1173,2710033573444534,Mastercard,500,Active,2021-08-01
